m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
7	18	199	10	27.0	560	21.0	70.0	149	3.2	288	380	0.0	56.5	0.0	39.02	5.42	653	550	176	831.9	540.4	241	0	488
7	18	199	11	28.2	726	20.6	63.4	182	4.0	300	379	0.0	58.9	0.0	50.93	5.42	701	714	196	1025.8	701.9	313	0	504
7	18	199	12	29.3	830	20.2	57.9	257	4.4	298	378	0.0	59.0	0.0	62.24	5.42	647	837	206	1169.3	822.7	359	0	515
7	18	199	13	30.2	888	19.8	54.0	309	5.6	219	379	0.0	59.0	1.0	71.43	5.42	611	908	210	1252.6	893.0	385	0	519
7	18	199	14	30.8	886	18.9	49.1	345	6.1	170	377	0.0	58.3	3.0	73.96	5.42	563	924	211	1270.0	908.0	385	0	522
7	18	199	15	31.3	850	19.6	49.9	313	6.1	188	380	0.0	58.3	2.0	67.44	5.42	581	882	209	1220.3	866.8	368	0	523
7	18	199	16	31.5	749	20.5	52.1	247	5.3	121	386	0.0	56.8	0.0	56.89	5.42	600	785	203	1106.9	772.0	324	0	522
7	18	199	17	31.5	627	21.2	54.4	200	5.3	356	389	0.0	56.1	0.0	45.19	5.42	602	641	188	937.5	630.6	270	0	516
7	18	199	18	31.1	455	21.2	55.8	137	5.6	333	392	0.0	51.7	0.0	33.21	5.42	581	463	162	723.7	455.3	196	0	505
7	18	199	19	30.5	269	21.6	59.0	99	5.6	156	397	0.0	41.5	0.0	21.30	5.42	468	272	121	480.1	267.3	116	0	492
7	18	199	20	29.7	100	21.6	62.0	58	3.2	169	403	0.0	23.8	0.0	9.72	5.42	248	102	65	223.2	100.7	44	0	479
7	18	199	21	28.8	1	22.6	69.3	1	3.8	151	406	0.0	10.9	0.0	2.07	5.42	0	8	7	9.3	7.4	1	0	468
7	18	199	22	28.1	0	23.0	74.1	0	4.0	133	407	0.0	0.0	0.0	-11.37	5.42	0	0	0	0.0	0.0	0	0	455
7	18	199	23	27.4	0	23.1	77.3	0	3.0	172	405	0.0	0.0	0.0	-20.12	5.42	0	0	0	0.0	0.0	0	0	448
7	18	199	24	26.7	0	22.4	77.1	0	2.2	341	401	0.0	0.0	0.0	-26.91	5.42	0	0	0	0.0	0.0	0	0	441
7	19	200	1	26.1	0	21.6	76.2	0	1.8	186	397	0.0	0.0	0.0	-31.21	7.28	0	0	0	0.0	0.0	0	0	436
7	19	200	2	25.5	0	20.8	75.2	0	1.3	168	393	0.0	0.0	0.0	-32.10	7.28	0	0	0	0.0	0.0	0	0	430
7	19	200	3	24.9	0	21.0	78.9	0	2.0	115	392	0.0	0.0	0.0	-29.59	7.28	0	0	0	0.0	0.0	0	0	430
7	19	200	4	24.6	0	20.5	77.8	0	1.6	165	390	0.0	0.0	0.0	-24.07	7.28	0	0	0	0.0	0.0	0	0	426
7	19	200	5	24.3	0	20.0	76.8	0	1.1	160	387	0.0	0.0	0.0	-16.24	7.28	0	0	0	0.0	0.0	0	0	422
7	19	200	6	24.1	0	19.7	76.5	0	0.6	155	385	0.0	0.9	0.0	-6.76	7.28	0	0	0	0.0	0.0	0	0	418
7	19	200	7	24.2	14	20.7	80.7	14	0.7	229	390	0.0	23.1	0.0	4.70	7.28	0	37	33	46.3	34.5	7	0	440
7	19	200	8	25.1	154	20.7	76.7	94	0.7	228	391	0.0	23.1	0.0	15.16	7.28	229	165	114	345.6	154.8	68	0	455
7	19	200	9	26.2	345	21.2	74.1	160	1.6	137	386	0.0	43.9	0.0	26.93	7.28	407	336	182	598.6	316.1	150	0	474
7	19	200	10	27.2	501	20.5	66.6	217	2.6	154	383	0.0	48.2	0.0	38.91	7.28	452	516	233	830.1	485.8	218	0	488
7	19	200	11	28.3	663	21.1	65.2	251	3.6	240	385	0.0	53.8	0.0	50.81	7.28	532	677	268	1024.3	637.2	288	0	502
7	19	200	12	29.2	775	20.4	59.1	296	3.8	218	382	0.0	55.6	0.0	62.11	7.28	541	799	290	1168.1	752.3	337	0	513
7	19	200	13	30.0	842	19.8	54.6	308	3.6	154	381	0.0	56.4	0.0	71.27	7.28	564	871	300	1251.6	819.9	367	0	523
7	19	200	14	30.6	857	19.7	52.3	339	2.8	193	381	0.0	56.7	0.0	73.80	7.28	540	887	302	1269.1	834.4	374	0	532
7	19	200	15	30.9	768	19.5	50.8	332	3.0	217	384	0.0	51.7	0.0	67.32	7.28	473	845	297	1219.4	794.8	336	0	527
7	19	200	16	31.1	690	18.7	47.8	295	2.4	210	381	0.0	51.0	0.0	56.81	7.28	473	748	281	1105.9	704.1	301	0	526
7	19	200	17	31.0	583	19.4	49.9	237	3.0	176	384	0.0	50.8	0.0	45.12	7.28	489	606	254	936.4	570.4	253	0	517
7	19	200	18	30.7	395	19.2	50.5	211	3.0	215	388	0.0	39.4	0.0	33.14	7.28	338	433	212	722.4	407.8	172	0	503
7	19	200	19	30.1	230	19.1	51.8	128	2.4	152	391	0.0	28.6	0.0	21.23	7.28	283	253	152	478.5	238.1	101	0	490
7	19	200	20	29.3	88	19.2	54.6	63	2.6	219	397	0.0	16.6	0.0	9.64	7.28	145	98	78	221.2	92.2	39	0	476
7	19	200	21	28.5	1	18.8	55.5	1	2.8	204	393	0.0	7.8	0.0	2.02	7.28	0	7	7	8.9	6.9	1	0	466
7	19	200	22	27.5	0	19.5	61.4	0	3.2	284	394	0.0	0.0	1.0	-11.49	7.28	0	0	0	0.0	0.0	0	0	450
7	19	200	23	26.5	0	18.5	61.3	0	4.0	194	388	0.0	0.0	1.0	-20.25	7.28	0	0	0	0.0	0.0	0	0	446
7	19	200	24	25.5	0	18.1	63.5	0	2.8	281	384	0.0	0.0	1.0	-27.06	7.28	0	0	0	0.0	0.0	0	0	437
7	20	201	1	24.7	0	18.5	68.4	0	2.6	177	384	0.0	0.0	1.0	-31.38	6.05	0	0	0	0.0	0.0	0	0	432
7	20	201	2	23.8	0	17.9	69.7	0	2.4	302	380	0.0	0.0	1.0	-32.28	6.05	0	0	0	0.0	0.0	0	0	426
7	20	201	3	22.9	0	18.2	74.8	0	2.6	211	379	0.0	0.0	2.0	-29.77	6.05	0	0	0	0.0	0.0	0	0	422
7	20	201	4	22.5	0	18.2	76.4	0	3.3	289	379	0.0	0.0	2.0	-24.24	6.05	0	0	0	0.0	0.0	0	0	422
7	20	201	5	22.1	0	17.4	74.5	0	3.2	289	374	0.0	0.0	2.0	-16.39	6.05	0	0	0	0.0	0.0	0	0	419
7	20	201	6	21.8	0	17.1	74.7	0	2.6	233	372	0.0	0.7	2.0	-6.90	6.05	0	0	0	0.0	0.0	0	0	416
7	20	201	7	21.8	13	16.8	73.2	13	2.2	160	371	0.0	19.1	2.0	4.64	6.05	0	35	29	45.1	28.5	6	0	427
7	20	201	8	22.5	143	17.0	71.2	107	2.6	168	373	0.0	19.3	3.0	15.04	6.05	138	167	99	343.1	138.1	64	0	438
7	20	201	9	23.1	297	17.3	69.5	169	2.8	357	370	0.0	31.4	3.0	26.82	6.05	284	347	155	596.4	286.7	131	0	450
7	20	201	10	24.0	453	16.7	63.7	252	4.2	359	366	0.0	39.3	4.0	38.80	6.05	320	533	195	828.3	439.9	199	0	462
7	20	201	11	24.7	564	16.9	62.0	343	3.6	28	368	0.0	40.0	5.0	50.70	6.05	286	696	219	1022.8	574.6	249	0	473
7	20	201	12	25.4	678	17.3	60.7	384	4.6	32	368	0.0	44.7	5.0	61.98	6.05	332	818	233	1166.8	675.7	299	0	481
7	20	201	13	26.0	730	17.0	57.6	403	5.0	145	368	0.0	45.2	5.0	71.10	6.05	346	890	238	1250.5	734.8	323	0	486
7	20	201	14	26.4	749	18.0	60.0	406	5.8	192	372	0.0	46.2	5.0	73.62	6.05	357	905	240	1268.1	747.6	331	0	487
7	20	201	15	26.6	718	18.1	59.5	381	5.6	144	373	0.0	46.0	4.0	67.20	6.05	365	863	236	1218.4	713.1	316	0	488
7	20	201	16	26.7	640	17.8	57.8	354	4.7	181	373	0.0	44.5	5.0	56.71	6.05	342	767	228	1104.9	633.8	281	0	487
7	20	201	17	26.7	525	17.2	56.1	296	4.0	174	372	0.0	41.6	4.0	45.04	6.05	324	624	210	935.2	515.8	230	0	483
7	20	201	18	26.4	364	17.3	57.6	266	3.8	356	375	0.0	32.3	6.0	33.06	6.05	179	448	178	721.0	370.3	160	0	472
7	20	201	19	25.8	203	16.8	57.7	159	4.0	356	378	0.0	20.3	6.0	21.14	6.05	122	261	131	476.7	215.6	90	0	460
7	20	201	20	25.1	70	16.8	59.7	63	4.2	31	383	0.0	9.1	6.0	9.55	6.05	45	97	68	219.2	80.3	32	0	449
7	20	201	21	24.4	1	16.2	60.2	1	3.3	354	379	0.0	4.8	5.0	1.97	6.05	0	7	6	8.4	5.4	0	0	441
7	20	201	22	24.6	0	16.9	62.0	0	2.4	8	381	0.0	0.0	5.0	-11.61	6.05	0	0	0	0.0	0.0	0	0	433
7	20	201	23	24.9	0	17.3	62.9	0	2.6	168	382	0.0	0.0	4.0	-20.39	6.05	0	0	0	0.0	0.0	0	0	435
7	20	201	24	25.1	0	17.6	63.1	0	2.0	357	383	0.0	0.0	4.0	-27.22	6.05	0	0	0	0.0	0.0	0	0	434
7	21	202	1	25.4	0	18.5	65.4	0	2.2	179	386	0.0	0.0	4.0	-31.56	5.00	0	0	0	0.0	0.0	0	0	437
7	21	202	2	25.7	0	18.7	65.2	0	2.2	155	387	0.0	0.0	3.0	-32.47	5.00	0	0	0	0.0	0.0	0	0	438
7	21	202	3	26.0	0	19.5	67.2	0	2.2	144	389	0.0	0.0	3.0	-29.95	5.00	0	0	0	0.0	0.0	0	0	440
7	21	202	4	26.1	0	19.7	67.7	0	2.2	154	389	0.0	0.0	2.0	-24.41	5.00	0	0	0	0.0	0.0	0	0	440
7	21	202	5	26.3	0	19.5	66.3	0	0.8	227	387	0.0	0.0	2.0	-16.55	5.00	0	0	0	0.0	0.0	0	0	435
7	21	202	6	26.3	0	21.7	75.7	0	0.7	180	396	0.0	1.0	1.0	-7.04	5.00	0	0	0	0.0	0.0	0	0	434
7	21	202	7	26.5	14	22.0	76.0	14	0.9	230	396	0.0	29.7	1.0	4.58	5.00	0	36	27	43.9	35.1	7	0	454
7	21	202	8	28.0	171	21.6	68.0	73	0.9	130	397	0.0	32.0	0.0	14.93	5.00	383	176	87	340.5	175.0	75	0	474
7	21	202	9	29.8	358	21.9	62.7	117	1.6	122	394	0.0	48.0	0.0	26.71	5.00	535	364	132	594.2	363.1	155	0	497
7	21	202	10	31.5	548	20.5	52.2	157	2.2	343	387	0.0	55.6	0.0	38.69	5.00	626	556	163	826.4	554.1	236	0	520
7	21	202	11	33.2	714	21.1	49.0	194	2.4	100	390	0.0	58.4	0.0	50.58	5.00	672	722	181	1021.3	720.1	308	0	542
7	21	202	12	34.8	836	21.3	45.7	237	2.8	39	393	0.0	59.4	0.0	61.85	5.00	679	847	189	1165.6	844.1	361	0	559
7	21	202	13	36.1	917	20.7	41.0	245	2.6	352	391	0.0	59.8	0.0	70.93	5.00	712	919	192	1249.4	916.2	397	0	575
7	21	202	14	37.1	933	20.6	38.5	252	2.4	26	393	0.0	59.9	0.0	73.44	5.00	711	935	192	1267.1	931.8	403	0	585
7	21	202	15	37.7	883	21.1	38.4	249	2.0	15	397	0.0	59.6	0.0	67.07	5.00	688	893	191	1217.5	889.9	382	0	588
7	21	202	16	38.0	776	21.4	38.4	231	2.0	37	400	0.0	58.7	0.0	56.62	5.00	652	796	186	1103.8	793.0	335	0	582
7	21	202	17	38.0	641	21.5	38.8	170	2.2	25	402	0.0	57.6	0.0	44.95	5.00	667	650	174	934.0	648.1	276	0	572
7	21	202	18	37.5	465	20.7	37.9	129	1.2	340	400	0.0	53.8	0.0	32.97	5.00	618	470	151	719.5	468.0	200	0	558
7	21	202	19	36.6	273	20.9	40.3	90	1.2	353	404	0.0	43.8	0.0	21.05	5.00	509	275	113	474.9	274.0	118	0	537
7	21	202	20	35.3	103	21.2	43.9	55	0.7	3	411	0.0	27.7	0.0	9.45	5.00	293	102	61	217.0	101.6	45	0	517
7	21	202	21	34.0	1	22.5	50.9	1	0.6	356	413	0.0	13.3	0.0	1.92	5.00	0	7	6	8.0	6.4	1	0	501
7	21	202	22	32.9	0	23.6	58.1	0	0.7	17	415	0.0	0.0	0.0	-11.74	5.00	0	0	0	0.0	0.0	0	0	472
7	21	202	23	31.7	0	22.8	59.2	0	0.6	179	409	0.0	0.0	0.0	-20.54	5.00	0	0	0	0.0	0.0	0	0	464
7	21	202	24	30.6	0	22.8	63.2	0	0.4	354	406	0.0	0.0	0.0	-27.39	5.00	0	0	0	0.0	0.0	0	0	456
7	22	203	1	29.7	0	21.9	62.7	0	0.3	175	400	0.0	0.0	0.0	-31.75	3.62	0	0	0	0.0	0.0	0	0	450
7	22	203	2	28.8	0	22.1	67.1	0	0.2	151	399	0.0	0.0	0.0	-32.66	3.62	0	0	0	0.0	0.0	0	0	444
7	22	203	3	27.9	0	21.8	69.6	0	0.4	171	395	0.0	0.0	0.0	-30.14	3.62	0	0	0	0.0	0.0	0	0	440
7	22	203	4	27.4	0	21.5	70.3	0	0.8	157	393	0.0	0.0	0.0	-24.59	3.62	0	0	0	0.0	0.0	0	0	439
7	22	203	5	26.9	0	21.4	71.9	0	1.1	155	391	0.0	0.0	0.0	-16.71	3.62	0	0	0	0.0	0.0	0	0	437
7	22	203	6	26.5	0	22.5	78.7	0	0.7	91	394	0.0	1.5	0.0	-7.18	3.62	0	0	0	0.0	0.0	0	0	433
7	22	203	7	26.6	14	22.4	77.8	14	0.9	352	394	0.0	41.3	0.0	4.51	3.62	0	39	23	42.7	34.1	7	0	455
7	22	203	8	27.7	191	22.7	74.3	54	2.6	191	396	0.0	42.5	0.0	14.80	3.62	539	194	67	337.9	192.1	83	0	472
7	22	203	9	28.9	393	23.1	70.8	73	3.2	220	393	0.0	55.6	0.0	26.60	3.62	716	397	98	591.9	393.6	168	0	491
7	22	203	10	30.1	593	22.2	62.6	86	3.6	148	387	0.0	59.4	0.0	38.58	3.62	813	598	118	824.5	593.4	254	0	509
7	22	203	11	31.2	764	21.0	54.6	111	3.0	246	383	0.0	60.0	0.0	50.47	3.62	848	771	128	1019.7	765.1	328	0	529
7	22	203	12	32.2	890	21.0	51.7	138	4.2	225	384	0.0	60.0	0.0	61.71	3.62	854	900	132	1164.2	892.8	382	0	539
7	22	203	13	33.1	966	20.9	48.9	151	4.4	282	384	0.0	60.0	0.0	70.76	3.62	862	975	132	1248.3	967.1	415	0	548
7	22	203	14	33.7	984	20.9	47.3	153	5.6	154	385	0.0	60.0	0.0	73.25	3.62	868	991	132	1266.1	983.2	423	0	548
7	22	203	15	34.1	944	21.1	46.6	137	6.1	170	386	0.0	60.0	0.0	66.93	3.62	878	948	132	1216.4	940.1	405	0	547
7	22	203	16	34.3	845	21.0	45.8	116	8.2	131	387	0.0	60.0	0.0	56.51	3.62	875	847	130	1102.7	840.5	362	0	537
7	22	203	17	34.3	697	21.2	46.7	89	7.4	160	389	0.0	60.0	0.0	44.86	3.62	861	697	124	932.6	691.1	297	0	533
7	22	203	18	33.9	510	21.8	49.4	66	7.8	351	394	0.0	59.1	0.0	32.88	3.62	818	508	110	717.9	504.1	217	0	522
7	22	203	19	33.3	306	22.3	52.8	55	7.8	184	399	0.0	53.7	0.0	20.96	3.62	699	302	86	473.0	299.4	130	0	510
7	22	203	20	32.4	115	23.0	57.9	41	6.7	166	409	0.0	37.2	0.0	9.35	3.62	454	113	49	214.7	111.6	50	0	497
7	22	203	21	31.5	1	22.7	59.6	1	5.0	43	405	0.0	17.2	0.0	1.86	3.62	0	8	6	7.5	6.0	1	0	485
7	22	203	22	30.3	0	24.0	69.1	0	7.0	26	409	0.0	0.0	0.0	-11.87	3.62	0	0	0	0.0	0.0	0	0	475
7	22	203	23	29.2	0	23.9	73.1	0	6.4	7	406	0.0	0.0	0.0	-20.69	3.62	0	0	0	0.0	0.0	0	0	467
7	22	203	24	28.1	0	23.8	77.9	0	8.2	353	404	0.0	0.0	0.0	-27.56	3.62	0	0	0	0.0	0.0	0	0	462
7	23	204	1	27.3	0	23.7	81.1	0	9.0	22	402	0.0	0.0	0.0	-31.94	4.00	0	0	0	0.0	0.0	0	0	458
7	23	204	2	26.4	0	23.3	83.3	0	8.2	174	398	0.0	0.0	0.0	-32.86	4.00	0	0	0	0.0	0.0	0	0	452
7	23	204	3	25.6	0	22.2	81.8	0	9.4	154	392	0.0	0.0	0.0	-30.33	4.00	0	0	0	0.0	0.0	0	0	448
7	23	204	4	25.1	0	22.2	83.8	0	9.9	184	391	0.0	0.0	0.0	-24.77	4.00	0	0	0	0.0	0.0	0	0	445
7	23	204	5	24.6	0	22.6	88.3	0	6.4	168	392	0.0	0.0	0.0	-16.87	4.00	0	0	0	0.0	0.0	0	0	439
7	23	204	6	24.3	0	22.4	89.4	0	6.1	157	391	0.0	1.4	0.0	-7.33	4.00	0	0	0	0.0	0.0	0	0	436
7	23	204	7	24.4	13	22.0	86.4	13	5.0	163	389	0.0	38.2	0.0	4.45	4.00	0	37	24	41.5	33.2	7	0	442
7	23	204	8	25.4	181	22.0	81.5	62	4.4	170	391	0.0	38.2	0.0	14.68	4.00	470	185	73	335.2	181.2	79	0	457
7	23	204	9	26.6	376	21.9	75.4	91	5.3	124	386	0.0	52.7	0.0	26.48	4.00	638	384	108	589.7	375.5	162	0	472
7	23	204	10	27.8	572	19.8	61.8	121	6.1	351	375	0.0	58.2	0.0	38.47	4.00	726	583	131	822.6	569.7	246	0	487
7	23	204	11	28.9	745	19.9	58.3	136	8.2	344	375	0.0	59.8	0.0	50.35	4.00	792	754	143	1018.1	737.2	320	0	497
7	23	204	12	29.9	872	19.6	54.2	164	7.8	121	375	0.0	60.0	0.0	61.57	4.00	805	882	147	1162.9	862.0	375	0	509
7	23	204	13	30.7	944	19.7	52.0	185	9.4	9	376	0.0	60.0	0.0	70.58	4.00	805	956	148	1247.1	934.6	407	0	513
7	23	204	14	31.4	964	19.7	50.0	183	8.7	154	377	0.0	60.0	0.0	73.06	4.00	817	972	149	1265.0	950.3	416	0	520
7	23	204	15	31.8	927	19.3	47.6	160	8.7	345	376	0.0	60.0	0.0	66.79	4.00	834	930	148	1215.3	908.3	399	0	522
7	23	204	16	32.0	826	18.9	45.9	139	6.7	344	375	0.0	60.0	0.0	56.40	4.00	825	830	146	1101.5	811.1	354	0	525
7	23	204	17	32.0	687	19.0	46.3	98	5.8	125	376	0.0	59.9	0.0	44.76	4.00	835	681	138	931.2	665.3	293	0	521
7	23	204	18	31.6	500	18.3	45.2	85	6.4	190	376	0.0	58.3	0.0	32.79	4.00	765	494	122	716.2	483.1	213	0	509
7	23	204	19	31.0	292	17.7	45.0	67	6.1	152	377	0.0	50.5	0.0	20.86	4.00	632	291	94	471.0	284.6	125	0	496
7	23	204	20	30.1	108	17.8	47.6	44	4.7	28	384	0.0	33.3	0.0	9.24	4.00	400	107	53	212.3	104.9	47	0	482
7	23	204	21	29.2	1	17.7	49.9	1	3.0	328	382	0.0	15.3	0.0	1.81	4.00	0	7	6	7.1	5.7	1	0	471
7	23	204	22	28.2	0	19.5	59.0	0	3.3	252	387	0.0	0.0	0.0	-12.01	4.00	0	0	0	0.0	0.0	0	0	454
7	23	204	23	27.3	0	19.2	61.6	0	2.8	202	385	0.0	0.0	0.0	-20.85	4.00	0	0	0	0.0	0.0	0	0	446
7	23	204	24	26.3	0	18.7	63.1	0	3.8	162	380	0.0	0.0	0.0	-27.73	4.00	0	0	0	0.0	0.0	0	0	443
7	24	205	1	25.6	0	18.6	65.3	0	4.4	31	379	0.0	0.0	0.0	-32.14	4.69	0	0	0	0.0	0.0	0	0	441
7	24	205	2	24.9	0	18.7	68.4	0	3.3	165	378	0.0	0.0	0.0	-33.06	4.69	0	0	0	0.0	0.0	0	0	434
7	24	205	3	24.2	0	18.0	68.2	0	3.6	179	374	0.0	0.0	0.0	-30.53	4.69	0	0	0	0.0	0.0	0	0	431
7	24	205	4	23.9	0	17.8	68.8	0	3.8	163	372	0.0	0.0	0.0	-24.95	4.69	0	0	0	0.0	0.0	0	0	429
7	24	205	5	23.5	0	17.9	70.7	0	1.9	160	372	0.0	0.0	0.0	-17.03	4.69	0	0	0	0.0	0.0	0	0	421
7	24	205	6	23.2	0	17.5	70.3	0	1.8	162	370	0.0	1.3	0.0	-7.48	4.69	0	0	0	0.0	0.0	0	0	419
7	24	205	7	23.3	13	16.9	67.0	13	1.3	220	368	0.0	33.4	0.0	4.39	4.69	0	34	25	40.2	32.2	6	0	435
7	24	205	8	24.3	170	17.1	64.0	69	2.4	171	370	0.0	33.3	0.0	14.56	4.69	399	174	82	332.5	171.8	74	0	451
7	24	205	9	25.5	359	16.9	59.1	106	3.3	173	365	0.0	49.3	0.0	26.36	4.69	569	366	124	587.4	361.0	155	0	467
7	24	205	10	26.6	546	16.3	53.2	152	3.6	165	361	0.0	55.8	0.0	38.35	4.69	635	560	153	820.6	552.6	236	0	484
7	24	205	11	27.8	717	16.4	50.1	180	4.6	245	361	0.0	58.8	0.0	50.22	4.69	699	728	169	1016.5	719.0	309	0	498
7	24	205	12	28.8	843	16.9	48.5	217	5.6	286	363	0.0	59.6	0.0	61.43	4.69	713	854	176	1161.6	843.2	364	0	508
7	24	205	13	29.6	921	16.2	44.2	230	5.8	216	361	0.0	59.9	0.0	70.39	4.69	733	927	178	1245.9	915.6	398	0	516
7	24	205	14	30.3	949	16.6	43.7	210	7.0	162	363	0.0	60.0	0.0	72.86	4.69	773	943	179	1263.9	931.3	410	0	518
7	24	205	15	30.8	901	16.5	42.3	204	5.8	215	364	0.0	60.0	0.0	66.63	4.69	759	901	178	1214.2	889.5	389	0	523
7	24	205	16	31.0	804	15.7	39.7	174	5.0	196	361	0.0	59.8	0.0	56.29	4.69	758	803	173	1100.2	792.7	346	0	523
7	24	205	17	31.0	648	15.0	37.9	165	7.4	235	361	0.0	58.3	0.0	44.66	4.69	688	656	163	929.7	647.7	278	0	509
7	24	205	18	30.6	469	15.3	39.4	118	5.6	233	364	0.0	54.8	0.0	32.69	4.69	650	473	142	714.4	467.2	201	0	502
7	24	205	19	30.0	273	15.8	42.3	85	5.3	286	370	0.0	44.9	0.0	20.76	4.69	531	276	107	468.8	272.3	117	0	489
7	24	205	20	29.1	100	15.7	44.2	53	4.7	224	376	0.0	27.9	0.0	9.13	4.69	299	100	57	209.8	98.9	44	0	476
7	24	205	21	28.3	1	16.4	48.6	1	4.0	191	377	0.0	13.3	0.0	1.75	4.69	0	6	5	6.6	5.3	1	0	465
7	24	205	22	27.2	0	17.6	55.6	0	3.6	160	379	0.0	0.0	0.0	-12.15	4.69	0	0	0	0.0	0.0	0	0	448
7	24	205	23	26.2	0	17.2	57.6	0	3.0	357	375	0.0	0.0	0.0	-21.01	4.69	0	0	0	0.0	0.0	0	0	440
7	24	205	24	25.1	0	16.4	58.4	0	3.6	70	370	0.0	0.0	0.0	-27.92	4.69	0	0	0	0.0	0.0	0	0	436
7	25	206	1	24.3	0	16.4	61.3	0	4.2	155	368	0.0	0.0	0.0	-32.35	4.79	0	0	0	0.0	0.0	0	0	433
7	25	206	2	23.4	0	17.0	67.1	0	5.6	0	369	0.0	0.0	0.0	-33.27	4.79	0	0	0	0.0	0.0	0	0	431
7	25	206	3	22.5	0	17.1	71.1	0	6.7	165	367	0.0	0.0	0.0	-30.73	4.79	0	0	0	0.0	0.0	0	0	427
7	25	206	4	22.2	0	17.1	72.6	0	5.6	354	366	0.0	0.0	0.0	-25.14	4.79	0	0	0	0.0	0.0	0	0	424
7	25	206	5	21.8	0	17.0	74.4	0	4.7	118	365	0.0	0.0	0.0	-17.20	4.79	0	0	0	0.0	0.0	0	0	419
7	25	206	6	21.5	0	17.1	76.0	0	5.3	160	364	0.0	1.4	0.0	-7.63	4.79	0	0	0	0.0	0.0	0	0	419
7	25	206	7	21.6	13	16.6	73.1	13	5.3	160	362	0.0	37.0	0.0	4.32	4.79	0	32	24	39.0	31.1	6	0	426
7	25	206	8	22.5	177	16.6	69.7	72	6.7	186	363	0.0	37.8	0.0	14.44	4.79	421	171	82	329.8	164.4	77	0	438
7	25	206	9	23.4	362	17.0	67.3	104	5.3	172	361	0.0	50.2	0.0	26.25	4.79	583	362	126	585.0	347.7	156	0	452
7	25	206	10	24.5	549	16.2	59.9	138	6.1	357	356	0.0	56.2	0.0	38.23	4.79	664	555	156	818.7	533.9	237	0	466
7	25	206	11	25.5	715	16.9	58.8	181	5.0	31	359	0.0	58.7	0.0	50.10	4.79	696	724	172	1014.9	695.8	308	0	482
7	25	206	12	26.4	824	16.6	54.6	250	5.0	353	359	0.0	59.0	0.0	61.28	4.79	655	849	180	1160.2	816.8	357	0	494
7	25	206	13	27.2	873	16.4	51.9	319	5.6	345	360	0.0	58.6	3.0	70.20	4.79	588	923	182	1244.7	887.2	379	0	499
7	25	206	14	27.7	887	16.4	50.2	330	6.7	30	361	0.0	58.6	3.0	72.65	4.79	583	939	183	1262.7	902.6	385	0	499
7	25	206	15	28.1	847	15.8	47.3	305	5.0	175	359	0.0	58.4	2.0	66.48	4.79	591	896	182	1213.0	861.9	367	0	505
7	25	206	16	28.2	756	15.9	47.3	252	4.7	37	360	0.0	57.7	1.0	56.17	4.79	607	798	177	1098.8	767.7	327	0	503
7	25	206	17	28.2	622	15.9	47.4	187	4.4	343	362	0.0	56.2	0.0	44.56	4.79	620	652	166	928.1	626.6	268	0	496
7	25	206	18	27.8	449	16.2	49.3	150	4.2	5	365	0.0	51.7	0.0	32.59	4.79	555	469	144	712.5	451.1	193	0	485
7	25	206	19	27.2	265	16.2	51.0	100	4.4	352	368	0.0	42.6	0.0	20.65	4.79	466	272	108	466.6	261.9	114	0	472
7	25	206	20	26.4	94	16.3	53.7	53	3.0	359	374	0.0	24.7	0.0	9.01	4.79	262	98	58	207.1	94.3	42	0	458
7	25	206	21	25.6	1	16.5	57.4	1	2.2	333	374	0.0	11.5	0.0	1.69	4.79	0	6	5	6.2	4.9	0	0	448
7	25	206	22	24.6	0	16.8	61.9	0	1.5	356	373	0.0	0.0	0.0	-12.30	4.79	0	0	0	0.0	0.0	0	0	426
7	25	206	23	23.7	0	16.8	65.5	0	1.9	355	372	0.0	0.0	0.0	-21.18	4.79	0	0	0	0.0	0.0	0	0	422
7	25	206	24	22.7	0	17.0	70.2	0	2.0	356	371	0.0	0.0	0.0	-28.11	4.79	0	0	0	0.0	0.0	0	0	417
7	26	207	1	22.3	0	17.9	76.3	0	1.3	338	373	0.0	0.0	0.0	-32.56	6.76	0	0	0	0.0	0.0	0	0	411
7	26	207	2	21.7	0	18.1	80.1	0	1.3	349	373	0.0	0.0	0.0	-33.49	6.76	0	0	0	0.0	0.0	0	0	408
7	26	207	3	21.1	0	17.2	78.7	0	1.9	22	369	0.0	0.0	0.0	-30.94	6.76	0	0	0	0.0	0.0	0	0	407
7	26	207	4	20.8	0	17.3	80.8	0	3.2	359	368	0.0	0.0	0.0	-25.33	6.76	0	0	0	0.0	0.0	0	0	410
7	26	207	5	20.4	0	17.3	82.0	0	1.6	332	367	0.0	0.0	0.0	-17.37	6.76	0	0	0	0.0	0.0	0	0	403
7	26	207	6	20.2	0	17.9	86.5	0	1.9	12	370	0.0	1.0	0.0	-7.78	6.76	0	0	0	0.0	0.0	0	0	402
